ID Sypanie,Obrazok,"Nazov (odstranit cisla, skonzistentnit a spresnit)",Kategoria (vybrat jedno z dodaneho zoznamu),Do nultej verzie,Otazka,Koncepty,Kapitola,Subkapitola,"Typ otazky (single choice, multi-choice, ano-nie, volny text,…)",Spravna odpoved,"Moznosti, ak boli k dispozicii",Obtiaznost (impossible/tazke/stredne/lahke/trivialne),XML,Pressman
685,,Výber pravdivých tvrdení o funkcionálnom testovaní,testovanie,y,Čo platí o funkcionálnom testovaní?,"testovanie, integrácia a testovanie, kvalita, metóda čiernej skrinky",02 Etapy životného cyklu softvéru,02.04 Testovanie,multi-choice,"Každý možný vstup/výstup patrí do jednej z tried ekvivalencie, pre ktoré je správanie systému identické (vstup-výstup);Ak sa pri danom vstupe/výstupe zistí chyba, tak rovnakú chybu možno odhaliť použitím iného vstupu/výstupu z danej triedy ekvivalencie;","Funkcionálne testovanie sa snaží o pokrytie rôznych štruktúr programu - riadiacich ako aj dátových.;Vyžaduje vykonanie programu. Neuvažujeme vnútornú logiku modulu/systému, čo výrazne zmenšuje množinu testovacích vstupov.;<correct>Každý možný vstup/výstup patrí do jednej z tried ekvivalencie, pre ktoré je správanie systému identické (vstup-výstup)</correct>;Testovacie vstupy sa odvádzajú priamo zo špecifikácie. Po identifikácii tried ekvivalencie vyberieme po jednom vstupe z každej, pričom vždy zvolíme stred danej triedy.;<correct>Ak sa pri danom vstupe/výstupe zistí chyba, tak rovnakú chybu možno odhaliť použitím iného vstupu/výstupu z danej triedy ekvivalencie</correct>;Po určení triedy ekvivalencie vyberáme vstupy z nej úplne náhodne, pretože je jedno, ktorý z nich vyberieme.;",tazke,questions/psi-op-q-084ok.xml,
686,,Výber pravdivých tvrdení o štrukturálnom testovaní,testovanie,y,Čo platí o štrukturálnom testovaní?,"testovanie, integrácia a testovanie, kvalita, metóda bielej skrinky",02 Etapy životného cyklu softvéru,02.04 Testovanie,multi-choice,"Ide o druh dynamického testovania, preto sa vyžaduje vykonanie programu.;Vychádza sa z vnútornej štruktúry programu.;Je snaha pokryť rôzne štruktúry programu - riadiace či dátové.;","<correct>Ide o druh dynamického testovania, preto sa vyžaduje vykonanie programu.</correct>;Matematická verifikácia, ktorá využíva znalosť štruktúry programu, je jedným z typov štrukturálneho testovania.;<correct>Vychádza sa z vnútornej štruktúry programu.</correct>;Zo špecifikácie odvodíme vstupy, ktoré pokrývajú riadiace štruktúry v programe.;<correct>Je snaha pokryť rôzne štruktúry programu - riadiace či dátové.</correct>;",stredne,questions/psi-op-q-085ok.xml,
687,,Výber pravdivých tvrdení o statickom testovaní,testovanie,,Vyznač čo platí:,"testovanie, statické overovanie, tvorba dokumentácie",02 Etapy životného cyklu softvéru,02.04 Testovanie,single-choice,Formálnu prehliadku vedie vyškolený moderátor.;,Pri matematickej verifikácii môžu mať dokumenty rôznu formálnu úroveň. Použitý matematický aparát však musí mať formálnu úroveň.;Sledujú sa iba chyby v logike a funkcionalite.;Formálna prehliadka sa vykonáva pomocou predpísaného zoznamu otázok. Poradie krokov je na samotnom moderátorovi.;<correct>Formálnu prehliadku vedie vyškolený moderátor.</correct>;,stredne,questions/psi-op-q-087ok.xml,
688,,Výber pravdivých tvrdení o modularite,modelovanie_softveru ,,Vyznač správne odpovede:,"modelovanie, návrh softvéru, údržba softvéru, vlastnosť softvéru, zviazanosť, softvér, architektúra softvérových systémov",04 Základy modelovania softvéru,04.00 [Main],multi-choice,"Celkové náklady na vývoj sú súčtom nákladov na vývoj modulov a nákladov, ktoré musíme vynaložiť na rozhrania a integráciu.;Cieľom je opätovné použitie častí, zjednodušenie a možnosť nezávislého (samostatného) vývoja.;Modularita znamená rozdelenie celku na menšie časti, s ktorými potom lepšie vieme pracovať.;","<correct>Celkové náklady na vývoj sú súčtom nákladov na vývoj modulov a nákladov, ktoré musíme vynaložiť na rozhrania a integráciu.</correct>;<correct>Cieľom je opätovné použitie častí, zjednodušenie a možnosť nezávislého (samostatného) vývoja.</correct>;Malé moduly sú pravdepodobne jednoduchšie a pravdepodobne nimi môžeme urýchliť prácu systému.;Modulurnosť môže byť dosiahnutá cez dekompozíciu a konkretizáciu.;<correct>Modularita znamená rozdelenie celku na menšie časti, s ktorými potom lepšie vieme pracovať.</correct>;Modul je akýkoľvek ucelený kus programu.;",stredne,questions/psi-op-q-090ok.xml,
689,,Výber pravdivých tvrdení o dobrom návrhu,navrh,,Čo platí o dobrom návrhu?,"návrh softvéru, architektonický návrh, kvalita, súdržnosť, zviazanosť, životný cyklus softvéru",02 Etapy životného cyklu softvéru,02.02 Návrh,multi-choice,"Snažíme sa o vysokú súdržnosť a nízku zviazanosť súčiastok.;Musí byť jasný vzťah medzi jednotlivými modelmi a jednotlivými úrovňami návrhu.;Dobrý návrh má používať konzistentné názvoslovie súčiastok.;Dobrý návrh je prispôsobivý a udržovateľný, aby úsilie nutné na zmenu návrhu bolo čo najmenšie.;","<correct>Snažíme sa o vysokú súdržnosť a nízku zviazanosť súčiastok.</correct>;Snažíme sa o vysokú zviazanosť a nízku súdržnosť súčiastok.;<correct>Musí byť jasný vzťah medzi jednotlivými modelmi a jednotlivými úrovňami návrhu.</correct>;Modely a jednotlivé úrovne návrhu majú byť striktne oddelené a nezávislé.;Dobrý návrh je udržovateľný no snažíme sa o čo najväčšiu stálosť.;<correct>Dobrý návrh má používať konzistentné názvoslovie súčiastok.</correct>;<correct>Dobrý návrh je prispôsobivý a udržovateľný, aby úsilie nutné na zmenu návrhu bolo čo najmenšie.</correct>;",stredne,questions/psi-op-q-091ok.xml,
690,,Výber pravdivých tvrdení o súdržnosti,modelovanie_softveru ,,Vyznač správne odpovede:,"súdržnosť, modelovanie, návrh softvéru, údržba softvéru, vlastnosť softvéru",04 Základy modelovania softvéru,04.00 [Main],multi-choice,"Komunikačná súdržnosť je minimálna akceptovateľná. Medzi jej problémy však patrí poskytovanie viac údajov než je potrebné, čo spôsobuje problémy pri znovupoužití;Funkcionálna súdržnosť podporuje znovupoužiteľnosť a umožňuje jednoduchšiu údržbu a lokalizáciu chýb. Súčiastka totiž realizuje práve jednu funkciu a každá jej časť je nutná pre vykonanie danej funkcie;Veľká súdržnosť uľahčuje zmeny, keďže všetko súvisiace sa sústreďuje na jedno miesto;","<correct>Komunikačná súdržnosť je minimálna akceptovateľná. Medzi jej problémy však patrí poskytovanie viac údajov než je potrebné, čo spôsobuje problémy pri znovupoužití</correct>;Pri postupnej súdržnosti sú časti súčiastky zviazané iba riadiacimi konštrukciami a vykonávajú sa postupne za sebou. Môže obsahovať časť celej funkcie alebo časti viacerých funkcií;Pri logickej súdržnosti funkcie spracúvajú rovnaké vstupné údaje a vytvárajú rovnaký výstup;Súdržnosť je miera, do akej sú jednotlivé súčiastky v systéme previazané;<correct>Funkcionálna súdržnosť podporuje znovupoužiteľnosť a umožňuje jednoduchšiu údržbu a lokalizáciu chýb. Súčiastka totiž realizuje práve jednu funkciu a každá jej časť je nutná pre vykonanie danej funkcie</correct>;Funkcionálna a objektová súdržnosť sú jediné akceptovateľné; ostatné typy súdržnosti nájdeme už iba v starých aplikáciách.;<correct>Veľká súdržnosť uľahčuje zmeny, keďže všetko súvisiace sa sústreďuje na jedno miesto</correct>;",tazke,questions/psi-op-q-092ok.xml,
691,,Výber pravdivých tvrdení o zviazanosti,modelovanie_softveru ,,Vyznač správne odpovede:,"zviazanosť, modelovanie, návrh softvéru, údržba softvéru, vlastnosť softvéru",04 Základy modelovania softvéru,04.00 [Main],multi-choice,"Pri riadiacej zviazanosti súčiastka odovzdáva inej súčiastke informáciu, ktorá slúži na riadenie logiky tejto súčiastky, najčastejšie vo forme príznaku;Zviazanosť je miera, do akej sú jednotlivé súčiastky v systéme previazané;Pri voľnej zviazanosti sú súčiastky relatívne nezávislé, podrobnosti spracovania sú ukryté a údaje si odovzdávajú prostredníctvom parametrov alebo správami;","<correct>Pri riadiacej zviazanosti súčiastka odovzdáva inej súčiastke informáciu, ktorá slúži na riadenie logiky tejto súčiastky, najčastejšie vo forme príznaku</correct>;Databázová zviazanosť je len iný názov pre globálnu zviazanosť, používa sa v oblasti práce s databázami;Obsahová zviazanosť je najvýhodnejšia, pretože súčiastky si odovzdávajú údaje ako parametre, pričom využívajú celý obsah;<correct>Zviazanosť je miera, do akej sú jednotlivé súčiastky v systéme previazané</correct>;<correct>Pri voľnej zviazanosti sú súčiastky relatívne nezávislé, podrobnosti spracovania sú ukryté a údaje si odovzdávajú prostredníctvom parametrov alebo správami</correct>;Pri dátovej zviazanosti je potrebné zabezpečiť, aby sa odovzdávali všetky potrebné údaje, preto sa snažíme vyberať maximálnu možnú množinu s tým, že niektoré údaje nemusia byť využité;Veľká zviazanosť uľahčuje zmeny, keďže zmena na jednom mieste sa automaticky šíri na vetky pevne zviazané súčiastky;",tazke,questions/psi-op-q-094ok.xml,
692,,Definícia stavového diagramu,modely_spravania,,"Doplň definíciu: Stavový diagram je reprezentovaný <alef:mark/> grafom, kde uzly reprezentujú <alef:mark/> a hrany reprezentujú <alef:mark/>.","stavový diagram, UML, modelovanie, model správania",09 Modely správania,09.03 Stavový diagram,complement,orientovaným;stavy;prechody;,,lahke,questions/psi-op-q-001ok.xml,
693,,Entity v sekvenčnom diagrame,modely_spravania,,"Doplň definíciu, použi diakritiku: Základnými entitami v sekvenčnom diagrame sú <alef:mark/> (inštancia triedy) a <alef:mark/>.","sekvenčný diagram, UML, modelovanie, model správania",09 Modely správania,09.01 Sekvenčný diagram,complement,objekt;správa;,,lahke,questions/psi-op-q-011ok.xml,
694,resources/q-007mk.png,Výber vhodného názvu atribútu dátovej entity,strukturne_modely,,"Navrhnite najvhodnejší názov pre atribút dátovej entity Atrakcia (v zábavnom parku), ktorý hovorí o tom, či je daná atrakcia opravovaná, pokazená alebo v poriadku (píšte slovenský názov atribútu, bez diakritiky s malými písmenami): <alef:mark/>:String","UML, modelovanie, model údajov, diagram tried",08 Štruktúrne modely,08.01 Model údajov a diagram tried,complement,stav;,,lahke,questions/psi-op-q-013mk.xml,
695,resources/q-003ok.png,Opis procesu z príkladu sekvenčného diagramu,modely_spravania,,"Doplň text opisu procesu, ktorý daný diagram zobrazuje: Objekt triedy <alef:mark/> volá metódu killDragon() objektu <alef:mark/> triedy Knight. V rámci nej objekt k volá dve svoje metódy: <alef:mark/> a <alef:mark/>. Výsledkom prvej je získanie objektu d triedy <alef:mark/>, ktorý sa následne stane argumentom vo volaní druhej metódy. Počas vykonávania metódy attack(d) prichádza k volaniu metódy <alef:mark/> objektu <alef:mark/>. V rámci nej objekt d volá metódu eat(k), ktorej výsledkom je volanie metódy <alef:mark/> spôsobujúcej zánik inštancie k triedy <alef:mark/>.","sekvenčný diagram, UML, modelovanie, model správania",09 Modely správania,09.01 Sekvenčný diagram,complement,King;k;findDragon();attack(d);Dragon;react(k);d;die();Knight;,,stredne,questions/psi-op-q-016ok.xml,
696,resources/q-012mk.png,Zovšeobecnenie tried ovocných stromov,strukturne_modely,,"Zovšeobecnite uvedené triedy na obrázku do abstraktnej triedy, ktorá ich najlepšie vystihuje (píšte slovenský názov triedy, bez diakritiky): <alef:mark/> ovocných stromov je typicky zložený z tvrdej kôstky a dužiny.","UML, modelovanie, model údajov, diagram tried",08 Štruktúrne modely,08.01 Model údajov a diagram tried,complement,Plod;,,lahke,questions/psi-op-q-018mk.xml,
697,,Zavedenie pojmu softvérové inžinierstvo,softverove_inzinierstvo,,Doplň: Pojem softvérové inžinierstvo bol zavedený na konferenciách NATO v rokoch 1968-1969 v súvislosti s diskusiami o tkz. softvérovej <alef:mark/>. (Odpoveď napíšte malými písmenami s diakritikou v slovenčine),softvérové inžinierstvo,01 Úvod do softvérového inžinierstva,01.00 [Main],complement,kríze;,,stredne,questions/psi-op-q-036pl.xml,
698,resources/q-011pl.png,Chýbajúce pojmy ovplyvňujúce kvality softvéru,softverove_inzinierstvo,,"Doplň: Na obrázku chýbajú 2 pojmy, ktoré ovplyvňujú výslednú kvalitu softvéru. Sú to <alef:mark/> a <alef:mark/>. (Odpoveď napíšte malými písmenami s diakritikou v slovenčine, začnite kratším slovom)","softvérové inžinierstvo, kvalita, softvér",01 Úvod do softvérového inžinierstva,01.01 Kvalita,complement,čas;cena;,,lahke,questions/psi-op-q-038pl.xml,
699,,Chýbajúce pojmy zo softvérového inžinierstva,softverove_inzinierstvo,,"Doplň pojmy zo softvérového inžinierstva: <alef:mark/> je procedúra, postup ako dosiahnuť nejaký výsledok. <alef:mark/> je spôsob ako vykonať určité činnosti. <alef:mark/> je nástroj, ktorý sa použije pri riešení problému. <alef:mark/> je súbor metód a techník predstavujúcich overený postup. (Odpoveď napíšte malými písmenami s diakritikou v slovenčine)",softvérové inžinierstvo,01 Úvod do softvérového inžinierstva,01.00 [Main],complement,Metóda;technika;prostriedok;Metodológia;,,stredne,questions/psi-op-q-039pl.xml,
700,,Cieľ analýzy a návrhu údajov,strukturne_modely,,"Doplnte uvedené tvrdenie o cieľoch analýzy a návrhu údajov (2 slová oddelené medzerou, píšte v slovenčine s diakritikou): Zabezpečenie transformácie všetkých potrebných informácií do <alef:mark/> a návrh čo najvhodnejšieho spôsobu uchovávania týchto informácií z hľadiska ich následného spracovania.","štruktúrny diagram, diagram modelu údajov, model údajov, modelovanie",08 Štruktúrne modely,08.01 Model údajov a diagram tried,complement,údajových štruktúr;,,stredne,questions/psi-op-q-040mk.xml,
701,,Typy prototypovania,metody_tvorby_softveru,,Doplň: Rozlišujeme dva základné typy prototypov: prototyp <alef:mark/> a <alef:mark/> prototyp.,"prototyp, softvérový prototyp",05 Metódy tvorby softvéru,05.00 [Main],complement,na zahodenie;prieskumný;,,lahke,questions/psi-op-q-041ok.xml,
702,,Základné elementy modelu údajov,strukturne_modely,,"Doplňte uvedené tvrdenie pre základné elementy modelu údajov (1 slovo, píšte v slovenčine s diakritikou): <alef:mark/> je špecifický, jedinečný výskyt entity.","štruktúrny diagram, diagram modelu údajov, model údajov, modelovanie",08 Štruktúrne modely,08.01 Model údajov a diagram tried,complement,Inštancia;,,trivialne,questions/psi-op-q-042mk.xml,
703,,Generický softvér,softverove_inzinierstvo,,Doplňte: Generický softvér delíme na modifikovateľný <alef:mark/> a nemodifikovateľný <alef:mark/> . (Odpoveď napíšte v tvare skratiek po anglicky),"softvérové inžinierstvo, typy softvérových aplikácií, softvér",01 Úvod do softvérového inžinierstva,01.00 [Main],complement,MOTS;COTS;,,tazke,questions/psi-op-q-042pl.xml,
704,,Opis požiadaviek,analyza_poziadaviek,,"Doplň: Cieľom opisu požiadaviek je stanovenie <alef:mark/>, ktoré zákazník požaduje od systému a ohraničenia na jeho <alef:mark/> a prevádzku. Pri jednej požiadavke môže existovať viac <alef:mark/> riešenia. Ak pre požiadavku neexistuje žiadne riešenie, hovoríme, že je <alef:mark/>.","analýza požiadaviek, tvorba dokumentácie, špecifikácia",02 Etapy životného cyklu softvéru,02.01 Analýza,complement,služieb;vývoj;alternatív;nerealizovateľná;,,stredne,questions/psi-op-q-047ok.xml,
705,,Chýbajúci vzťah medzi entami v Galérii,strukturne_modely,,"Doplňte názov vzťahu medzi uvedenými dátovými entitami v Galérii(1 slovo, píšte v slovenčine s diakritikou): Umelec <alef:mark/> Obraz","štruktúrny diagram, diagram modelu údajov, model údajov, modelovanie",08 Štruktúrne modely,08.01 Model údajov a diagram tried,complement,namaľoval;,,trivialne,questions/psi-op-q-051mk.xml,
